player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT,projected_games,projected_minutes,fta,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_THREE_PM,z_TO,z_FG_PCT,z_FT_PCT,z_USG_PCT,z_projected_games,z_projected_minutes,z_fta,weighted_score,projected_games_used,sim_mean_salary,sim_median_salary,sim_p25_salary,sim_p75_salary,sim_salary_std,sim_mean_score,fmv_band
Naji Marshall,1630230,DAL,SF,14.529,5.415,2.914,1.026,0.319,1.679,0.4894,0.7772,1.009,0.4964,2.914,0.319,1.026,1.009,raw_dbb2_flat_file,14.2003,9.4712,4.729100000000001,16.8936,2.3646,1.1897,5.0968,3.9284,1.1684,5.9992,0.5842,1.1771,3.2608,2.088,1.1728,3.5004,0.5864,1.0735,0.9439,0.6827500000000001,0.2611499999999999,1.1566,0.1306,1.2253,0.5491,0.4574,0.0917,0.3648,0.0458,0.6644,1.6469,1.1912,0.4557,1.9068,0.2278,1.1578,0.4691,0.463675,0.005425,0.4921,0.0027,1.049,0.7828,0.755695,0.027105,0.7908,0.0136,1.0102,1.6758,0.893,0.7827999999999999,1.4004,0.3914,0.8357,0.4773,0.4149949999999999,0.062305,0.5276,0.0312,1.1054,71,29.44218172973018,3.466231188215247,1.045511052629827,0.8272244611600664,1.182123269043374,1.3739509023053538,-0.716947771608203,0.2851225526223818,1.0282821247339802,0.7752421155203449,0.8021643213651738,1.652300927378671,1.3356200485066871,1.1208318400254016,1.1012789545247303,15.3237,71.0,20945336.35,21031992.0,20765359.24,21149310.41,360345.37,13.2754,starter
DeMar DeRozan,201942,SAC,SG,18.36,3.579,4.959,1.027,0.335,1.645,0.4752,0.86,1.221,0.4201,4.959,0.335,1.027,1.221,raw_dbb2_flat_file,14.2003,11.1313125,3.0689875000000004,19.8945,1.5345,1.401,5.0968,4.452625,0.6441749999999997,3.9011,0.3221,0.7654,3.2608,2.650875,0.609925,5.264,0.305,1.6143,0.9439,0.7828125,0.1610874999999999,1.1075,0.0805,1.1733,0.5491,0.4605,0.0886,0.3793,0.0443,0.6908,1.6469,1.4098125,0.2370875000000001,1.7635,0.1185,1.0708,0.4691,0.4689375,0.0001625,0.4753,0.0001,1.0132,0.7828,0.76156875,0.02123125,0.8706,0.0106,1.1122,1.6758,1.0809375,0.5948625000000001,1.5184,0.2974,0.9061,0.4773,0.41033125,0.06696875,0.4536,0.0335,0.9503,74,33.29808615192888,4.8846879161349905,1.091803454528479,-0.3034022683827022,1.4885759076705691,0.39429990281237787,-0.0699728606614399,-0.18928277758281117,0.27746675464381076,0.8846777559046785,1.5656618650188343,-0.2821429176377003,1.3852473183452045,1.2112623974918926,1.6710166398601818,14.6182,74.0,20893481.61,20957334.83,20765359.24,21149310.41,392048.86,13.177,starter
Andrew Wiggins,203952,MIA,SF,15.828,5.415,2.705,1.022,0.782,1.639,0.4646,0.7748,1.647,0.4561,2.705,0.782,1.022,1.647,raw_dbb2_flat_file,14.2003,10.5542,3.646100000000001,17.651,1.823,1.243,5.0968,3.9381333333333335,1.1586666666666663,5.9943,0.5793,1.1761,3.2608,2.4346,0.8262,3.1181,0.4131,0.9562,0.9439,0.7641333333333333,0.1797666666666666,1.1119,0.0899,1.178,0.5491,0.3908666666666667,0.1582333333333333,0.8611,0.0791,1.5682,1.6469,1.2644666666666666,0.3824333333333334,1.8302,0.1912,1.1113,0.4691,0.4581266666666667,0.0109733333333333,0.4701,0.0055,1.0021,0.7828,0.7705466666666667,0.0122533333333333,0.7809,0.0061,0.9976,1.6758,1.1222666666666667,0.5535333333333332,1.9238,0.2768,1.148,0.4773,0.4400866666666667,0.0372133333333333,0.4747,0.0186,0.9946,65,30.91851196462263,3.326068678655602,1.1882409677421257,0.8242296772235119,0.8422854178534231,1.2157912931426276,1.7879472546526218,1.2659018774284425,0.9019643702332444,0.08637151246377456,0.621000332932845,0.6670751415953302,0.9275392818064212,1.3020758148470086,1.0012111975404578,16.5749,65.0,20869036.72,20957334.83,20573383.66,21149310.41,395090.83,13.1457,starter
Jrue Holiday,201950,POR,PG,14.507,4.33,5.112,1.056,0.33,2.097,0.4518,0.8484,2.023,0.4499,5.112,0.33,1.056,2.023,raw_dbb2_flat_file,14.2003,9.020555555555555,5.179744444444445,17.0969,2.5899,1.204,5.0968,3.588833333333333,1.5079666666666665,5.084,0.754,0.9975,3.2608,2.1012222222222223,1.1595777777777778,5.6918,0.5798,1.7455,0.9439,0.7107777777777778,0.2331222222222221,1.1726,0.1166,1.2423,0.5491,0.4397777777777778,0.1093222222222222,0.3847,0.0547,0.7006,1.6469,1.2561666666666669,0.3907333333333334,2.2924,0.1954,1.3919,0.4691,0.4412666666666667,0.0278333333333333,0.4657,0.0139,0.9928,0.7828,0.7468,0.036,0.8664,0.018,1.1068,1.6758,1.005111111111111,0.6706888888888889,2.3583,0.3353,1.4073,0.4773,0.4309944444444444,0.0463055555555555,0.4731,0.0232,0.9912,59,31.093285550513144,2.2401663840426114,1.0164756839813351,1.6003013394958516,1.598344050074621,0.9268616207002024,0.6080935108855942,1.328660015802006,1.236799200173007,1.0715318850403504,1.4433465077064989,0.21586838430599142,0.5202068558595406,1.315941958553058,0.3269199103818387,18.1276,59.0,20770542.58,20765359.24,20573383.66,21149310.41,457681.73,13.0445,starter
Jaylen Brown,1627759,BOS,SG,22.126,5.41,4.727,1.143,0.357,2.689,0.4696,0.7873,1.88,0.4848,4.727,0.357,1.143,1.88,raw_dbb2_flat_file,14.2003,10.554846153846151,3.6454538461538473,23.9487,1.8227,1.6865,5.0968,4.29,0.8068,5.8134,0.4034,1.1406,3.2608,2.365692307692308,0.8951076923076924,5.1746,0.4476,1.5869,0.9439,0.6874615384615385,0.2564384615384615,1.2712,0.1282,1.3468,0.5491,0.4480769230769231,0.1010230769230769,0.4075,0.0505,0.7421,1.6469,1.1839230769230769,0.4629769230769232,2.9205,0.2315,1.7733,0.4691,0.4659153846153846,0.0031846153846153,0.4712,0.0016,1.0045,0.7828,0.764453846153846,0.018346153846154,0.7965,0.0092,1.0175,1.6758,1.2137692307692307,0.4620307692307692,2.111,0.231,1.2597,0.4773,0.4291384615384616,0.0481615384615384,0.5089,0.0241,1.0662,68,33.778027937658926,5.156666759713678,1.8290265152951284,0.8890849900581024,1.422056588270371,0.9237270555457113,0.07814064862467815,0.8375793851043674,2.1063092227616016,0.7133865442997734,-0.1497158252940453,0.6353209776255594,0.9203355471197592,1.2775129282474629,1.8526889804213684,14.9138,68.0,19968980.52,19997456.9,19613505.72,20381408.07,654644.8,12.3696,starter
Darius Garland,1629636,LAC,PG,18.296,3.263,5.926,1.161,0.231,2.568,0.4556,0.8409,2.271,0.5226,5.926,0.231,1.161,2.271,raw_dbb2_flat_file,14.2003,9.250625,4.949675000000001,20.7708,2.4748,1.4627,5.0968,3.37875,1.71805,4.122,0.859,0.8087,3.2608,2.192375,1.068425,6.4602,0.5342,1.9812,0.9439,0.7555000000000001,0.1883999999999999,1.2552,0.0942,1.3298,0.5491,0.4111875,0.1379125,0.3,0.069,0.5463,1.6469,1.1773125,0.4695875,2.8028,0.2348,1.7019,0.4691,0.45813125,0.01096875,0.4611,0.0055,0.9829,0.7828,0.77625,0.00655,0.8442,0.0033,1.0784,1.6758,1.0209375,0.6548624999999999,2.5984,0.3274,1.5505,0.4773,0.4134875,0.0638125,0.5545,0.0319,1.1617,55,31.83599149681522,3.342924304628923,1.7391639697279972,0.7084172922827459,2.116515826948211,1.2097129042546064,-0.05593611236852516,1.7335385810467132,2.0442216712984056,0.9109618161551133,0.9273009268298417,2.0458927183065967,0.26328465797433936,1.4147346217603034,1.2126938213230782,18.1073,55.0,19636425.48,19805481.31,19229554.55,20189432.48,770354.33,12.1641,starter
Max Christie,1631108,DAL,PG,12.771,3.5,2.964,0.858,0.344,1.555,0.4429,0.8347,1.699,0.5335,2.964,0.344,0.858,1.699,raw_dbb2_flat_file,14.2003,9.4712,4.729100000000001,15.1356,2.3646,1.0659,5.0968,3.9284,1.1684,4.0842,0.5842,0.8013,3.2608,2.088,1.1728,3.5504,0.5864,1.0888,0.9439,0.6827500000000001,0.2611499999999999,0.9886,0.1306,1.0474,0.5491,0.4574,0.0917,0.3899,0.0459,0.7101,1.6469,1.1912,0.4557,1.7828,0.2278,1.0825,0.4691,0.463675,0.005425,0.4456,0.0027,0.9499,0.7828,0.755695,0.027105,0.8483,0.0136,1.0837,1.6758,0.893,0.7827999999999999,2.0904,0.3914,1.2474,0.4773,0.4149949999999999,0.062305,0.5647,0.0312,1.1831,73,28.591254501518847,2.505909470975668,0.6306708077367643,0.6733723681822726,0.15428751311847239,0.29678127961048895,0.6488603826792357,0.8769025496251753,0.43064228151018635,0.3699104970852912,1.0226066422169744,2.2752078068422987,1.419434548457745,0.9831288014912595,0.540374095587909,13.6506,73.0,19588740.87,19613505.72,19181560.66,20189432.48,764254.76,12.1269,starter
Jerami Grant,203924,POR,SF,17.233,4.681,2.607,0.898,0.703,1.885,0.4486,0.8104,1.846,0.4612,2.607,0.703,0.898,1.846,raw_dbb2_flat_file,14.2003,9.020555555555555,5.179744444444445,19.8229,2.5899,1.3959,5.0968,3.588833333333333,1.5079666666666665,5.435,0.754,1.0664,3.2608,2.1012222222222223,1.1595777777777778,3.1868,0.5798,0.9773,0.9439,0.7107777777777778,0.2331222222222221,1.0146,0.1166,1.0749,0.5491,0.4397777777777778,0.1093222222222222,0.7577,0.0547,1.3799,1.6469,1.2561666666666669,0.3907333333333334,2.0804,0.1954,1.2632,0.4691,0.4412666666666667,0.0278333333333333,0.4625,0.0139,0.9859,0.7828,0.7468,0.036,0.8284,0.018,1.0583,1.6758,1.005111111111111,0.6706888888888889,2.1813,0.3353,1.3016,0.4773,0.4309944444444444,0.0463055555555555,0.4844,0.0232,1.0149,60,31.812527990899607,4.597075062184317,1.5975294581466692,0.48239648217965575,0.9033548930737987,0.8715199291262229,1.2660730944362828,1.748421319800549,1.3145583934197205,-0.15160196859213185,1.4902214895526125,0.8477309094988917,0.5874719762228662,1.4118310812007193,1.908634718366384,16.4907,60.0,19495195.44,19613505.72,19037578.97,20189432.48,812927.16,12.0771,starter
OG Anunoby,1628384,NYK,SG,16.777,5.668,2.464,1.321,0.71,1.783,0.478,0.7969,1.873,0.4964,2.464,0.71,1.321,1.873,raw_dbb2_flat_file,14.2003,9.263352941176471,4.936947058823529,19.2455,2.4685,1.3553,5.0968,3.6023529411764708,1.4944470588235292,6.4152,0.7472,1.2587,3.2608,2.238647058823529,1.0221529411764707,2.9751,0.5111,0.9124,0.9439,0.686235294117647,0.2576647058823529,1.4498,0.1288,1.536,0.5491,0.3651764705882353,0.1839235294117647,0.802,0.092,1.4606,1.6469,1.1476470588235292,0.4992529411764708,2.0326,0.2496,1.2342,0.4691,0.4636705882352941,0.0054294117647058,0.4807,0.0027,1.0247,0.7828,0.7486411764705883,0.0341588235294118,0.814,0.0171,1.0399,1.6758,1.005941176470588,0.6698588235294118,2.2079,0.3349,1.3175,0.4773,0.4239882352941176,0.0533117647058823,0.5231,0.0267,1.096,66,34.0130055993918,3.434833086913801,0.9737881206925664,1.264360225183175,-0.21451212560809887,1.5013427518082232,2.1501541029996316,1.005488503505291,0.7028267444195215,1.1102808150916277,0.2554003633763366,0.8709084516352932,0.7653649567112775,1.3099489345889945,0.7025643998522277,14.9696,66.0,19476243.18,19613505.72,18845603.38,19997456.9,805240.33,12.0702,starter
Quentin Grimes,1629656,PHI,PG,14.253,3.769,3.537,0.997,0.314,1.814,0.4466,0.8117,1.753,0.5178,3.537,0.314,0.997,1.753,raw_dbb2_flat_file,14.2003,9.916666666666666,4.283633333333334,16.3948,2.1418,1.1545,5.0968,3.947611111111111,1.1491888888888888,4.3436,0.5746,0.8522,3.2608,2.145888888888889,1.1149111111111112,4.0945,0.5575,1.2557,0.9439,0.7621666666666667,0.1817333333333333,1.0879,0.0909,1.1526,0.5491,0.4476111111111111,0.1014888888888889,0.3647,0.0507,0.6642,1.6469,1.2115,0.4354,2.0317,0.2177,1.2337,0.4691,0.4532722222222222,0.0158277777777778,0.4545,0.0079,0.9689,0.7828,0.7502888888888889,0.0325111111111111,0.828,0.0163,1.0577,1.6758,0.9857777777777778,0.6900222222222222,2.098,0.345,1.2519,0.4773,0.4195222222222222,0.0577777777777777,0.5467,0.0289,1.1454,69,29.33801854477823,3.090493959772979,0.8783664688631414,0.9138658420357861,0.5212022239421582,0.6368192028181442,0.4512978501408201,0.8897183642684897,0.8243872914300762,0.680578673841512,0.5507271245684974,1.8705341211910587,1.1625123505725439,1.0824612613811109,1.009932898341528,14.1613,69.0,19242800.87,19229554.55,18653627.79,19805481.31,823981.02,11.9348,starter
Grayson Allen,1628960,PHX,PG,15.115,3.481,3.816,1.144,0.319,1.678,0.4376,0.8412,2.402,0.478,3.816,0.319,1.144,2.402,raw_dbb2_flat_file,14.2003,8.88535294117647,5.314947058823531,17.7725,2.6575,1.2516,5.0968,3.319176470588236,1.7776235294117644,4.3698,0.8888,0.8574,3.2608,1.9868235294117649,1.2739764705882353,4.453,0.637,1.3656,0.9439,0.6880588235294117,0.2558411764705882,1.2719,0.1279,1.3475,0.5491,0.3491176470588235,0.1999823529411765,0.419,0.1,0.7631,1.6469,1.0747058823529412,0.5721941176470589,1.9641,0.2861,1.1926,0.4691,0.4498411764705882,0.0192588235294118,0.4472,0.0096,0.9533,0.7828,0.7384588235294117,0.0443411764705883,0.8634,0.0222,1.103,1.6758,1.0250588235294116,0.6507411764705884,2.7274,0.3254,1.6275,0.4773,0.4164647058823529,0.060835294117647,0.5084,0.0304,1.0652,58,30.30618349354716,2.9892842817843324,1.1493721171587337,0.9381562391636268,0.7629572760103285,1.2668995439078574,0.8769980690628821,1.95107017170297,0.7174481083421512,0.4257609558279822,1.3736106183988424,1.0094784456109211,0.4559763063882403,1.2112438491455109,0.9286377286369728,16.8791,58.0,19230706.41,19229554.55,18653627.79,19805481.31,800884.87,11.9276,starter
Rui Hachimura,1629060,LAL,SF,14.177,5.134,1.798,0.801,0.464,1.199,0.4957,0.7639,1.502,0.4964,1.798,0.464,0.801,1.502,raw_dbb2_flat_file,14.2003,9.564941176470589,4.635358823529414,16.4947,2.3177,1.1616,5.0968,3.6745882352941175,1.4222117647058825,5.8451,0.7111,1.1468,3.2608,2.2321764705882354,1.0286235294117647,2.3123,0.5143,0.7091,0.9439,0.6849411764705883,0.2589588235294117,0.9305,0.1295,0.9858,0.5491,0.3651176470588235,0.1839823529411764,0.556,0.092,1.0126,1.6469,1.2188823529411763,0.4280176470588235,1.413,0.214,0.858,0.4691,0.4649647058823529,0.004135294117647,0.4978,0.0021,1.0612,0.7828,0.744035294117647,0.038764705882353,0.7833,0.0194,1.0006,1.6758,0.9627058823529412,0.7130941176470588,1.8585,0.3565,1.109,0.4773,0.4305176470588235,0.0467823529411764,0.5198,0.0234,1.089,67,30.756301045544546,2.569805004187006,0.9703394614781298,0.7330415622574058,0.12598580893670192,0.5739534161377381,0.2480651822928042,1.1435386945667005,0.21397785355299723,0.953722226312276,0.6649188755831061,1.5070313408170457,1.0635662040398433,1.28216173936557,0.46128358187121515,14.5073,67.0,19108609.93,19037578.97,18461652.21,19805481.31,828060.38,11.8564,starter
P.J. Washington,1629023,DAL,SF,15.117,6.9,2.303,1.04,0.877,1.813,0.4574,0.7365,1.395,0.4982,2.303,0.877,1.04,1.395,raw_dbb2_flat_file,14.2003,9.4712,4.729100000000001,17.4816,2.3646,1.2311,5.0968,3.9284,1.1684,7.4842,0.5842,1.4684,3.2608,2.088,1.1728,2.8894,0.5864,0.8861,0.9439,0.6827500000000001,0.2611499999999999,1.1706,0.1306,1.2402,0.5491,0.4574,0.0917,0.9228,0.0458,1.6806,1.6469,1.1912,0.4557,2.0408,0.2278,1.2392,0.4691,0.463675,0.005425,0.4601,0.0027,0.9808,0.7828,0.755695,0.027105,0.7501,0.0136,0.9582,1.6758,0.893,0.7827999999999999,1.7864,0.3914,1.066,0.4773,0.4149949999999999,0.062305,0.5294,0.0312,1.1092,60,31.975723716222557,3.489347097933499,1.1563180107576745,1.7348273480546244,0.6389871793832642,1.423486350365268,2.0993557235631455,1.0084332507025107,1.249255742267904,-0.22675148892557642,0.05737903558781563,1.6858246781236623,0.5874719762228662,1.4318660579507425,1.1177823493585113,15.9835,60.0,18799337.26,18845603.38,18077701.03,19421530.14,876151.82,11.6958,starter
Jaime Jaquez Jr.,1631170,MIA,PG,14.32,4.4,4.016,0.973,0.286,1.925,0.4721,0.7946,1.106,0.5178,4.016,0.286,0.973,1.106,raw_dbb2_flat_file,14.2003,10.5542,3.646100000000001,16.1431,1.8231,1.1368,5.0968,3.9381333333333335,1.1586666666666663,4.9793,0.5793,0.9769,3.2608,2.4346,0.8262,4.4291,0.4131,1.3583,0.9439,0.7641333333333333,0.1797666666666666,1.0629,0.0899,1.1261,0.5491,0.3908666666666667,0.1582333333333333,0.3651,0.0791,0.6649,1.6469,1.2644666666666666,0.3824333333333334,2.1162,0.1912,1.285,0.4691,0.4581266666666667,0.0109733333333333,0.4776,0.0055,1.0181,0.7828,0.7705466666666667,0.0122533333333333,0.8007,0.0061,1.0229,1.6758,1.1222666666666667,0.5535333333333332,1.3828,0.2768,0.8252,0.4773,0.4400866666666667,0.0372133333333333,0.5364,0.0186,1.1238,70,28.830228023454247,3.048814891179002,0.8288548758632136,1.5032324624239062,0.7468402725391169,0.5512104608222588,0.4544337633557152,-0.3163172453234074,0.958061270289983,1.4869196719391176,-0.08386946813117548,1.63897084551285,1.2267429000438441,1.0149163895475573,0.9764548059119162,13.6189,70.0,18700661.81,18653627.79,18077701.03,19229554.55,823908.02,11.6389,starter
Keyonte George,1641718,UTA,PG,18.362,3.846,5.365,1.011,0.252,2.646,0.4362,0.8456,2.063,0.5292,5.365,0.252,1.011,2.063,raw_dbb2_flat_file,14.2003,11.249888888888888,2.950411111111112,19.8372,1.4752,1.397,5.0968,4.457277777777778,0.6395222222222223,4.1658,0.3198,0.8173,3.2608,2.645388888888889,0.6154111111111114,5.6727,0.3077,1.7397,0.9439,0.8517222222222222,0.0921777777777778,1.0571,0.0461,1.1199,0.5491,0.4432222222222222,0.1058777777777778,0.3049,0.0529,0.5553,1.6469,1.477666666666667,0.1692333333333333,2.7306,0.0846,1.658,0.4691,0.45565,0.0134499999999999,0.4429,0.0067,0.9441,0.7828,0.7633666666666667,0.0194333333333333,0.8553,0.0097,1.0926,1.6758,1.2035,0.4722999999999999,2.2992,0.2362,1.372,0.4773,0.4321166666666667,0.0451833333333333,0.5518,0.0226,1.1561,60,32.10403573134791,4.712982639817423,1.5555166784100285,0.7490249027483739,1.5854639343298456,0.5313492326792134,-0.01752117548605532,1.2290001940362327,1.9300055615506513,0.2756628479570004,1.1853237172681703,1.98519166545891,0.584437405330841,1.4503891145224523,2.3131728177762056,15.7869,60.0,18518530.31,18461652.21,17885725.45,19229554.55,869813.54,11.5428,starter
Cameron Johnson,1629661,DEN,SF,14.961,5.026,2.766,0.904,0.466,1.429,0.4689,0.8182,1.883,0.4742,2.766,0.466,0.904,1.883,raw_dbb2_flat_file,14.2003,9.484444444444444,4.715855555555557,17.3189,2.3579,1.2196,5.0968,3.5435,1.5533,5.8026,0.7766,1.1385,3.2608,2.3794444444444443,0.8813555555555559,3.2067,0.4407,0.9834,0.9439,0.6557777777777778,0.2881222222222221,1.0481,0.1441,1.1104,0.5491,0.3534444444444444,0.1956555555555555,0.5638,0.0978,1.0268,1.6469,1.0929444444444445,0.5539555555555558,1.706,0.277,1.0359,0.4691,0.4566777777777778,0.0124222222222222,0.4751,0.0062,1.0128,0.7828,0.7742055555555556,0.0085944444444444,0.8225,0.0043,1.0507,1.6758,1.0026111111111111,0.6731888888888888,2.2196,0.3366,1.3245,0.4773,0.4187833333333333,0.0585166666666666,0.5035,0.0293,1.0549,59,31.18401011089474,3.0593447724748994,1.1256576500648159,0.70706639546076,0.9210445955029907,0.990051179841018,0.28743286555863984,1.8201902310349243,0.6971515098025475,0.24293301315845003,1.3822550722040516,1.2034551535151825,0.5194585151061551,1.3346701072355478,0.8107860752346348,16.0143,59.0,18463188.01,18461652.21,17885725.45,19037578.97,841850.4,11.5125,starter
Tyler Herro,1629639,MIA,PG,19.614,4.658,4.732,0.97,0.293,2.2,0.4609,0.8585,2.378,0.5226,4.732,0.293,0.97,2.378,raw_dbb2_flat_file,14.2003,10.5542,3.646100000000001,21.437,1.823,1.5096,5.0968,3.9381333333333335,1.1586666666666663,5.2373,0.5793,1.0276,3.2608,2.4346,0.8262,5.1451,0.4131,1.5779,0.9439,0.7641333333333333,0.1797666666666666,1.0599,0.0899,1.1229,0.5491,0.3908666666666667,0.1582333333333333,0.3721,0.0791,0.6777,1.6469,1.2644666666666666,0.3824333333333334,2.3912,0.1912,1.4519,0.4691,0.4581266666666667,0.0109733333333333,0.4664,0.0055,0.9942,0.7828,0.7705466666666667,0.0122533333333333,0.8646,0.0061,1.1045,1.6758,1.1222666666666667,0.5535333333333332,2.6548,0.2768,1.5842,0.4773,0.4400866666666667,0.0372133333333333,0.5412,0.0186,1.1339,49,33.04228177184082,3.603237135549362,1.8702113406320573,1.74242797612555,1.229676025065783,0.5409374117827529,0.5093122446163862,1.8286454160313093,1.3930949293015125,1.095966460740277,1.401504974121907,1.7468838283531811,-0.1220986388534625,1.5751919729692694,1.4217862340894174,19.2428,49.0,18457812.7,18461652.21,17885725.45,19037578.97,852241.88,11.5107,starter
Norman Powell,1626181,MIA,PG,18.603,3.434,3.164,1.065,0.25,1.835,0.4655,0.8263,2.344,0.4746,3.164,0.25,1.065,2.344,raw_dbb2_flat_file,14.2003,10.5542,3.646100000000001,20.4261,1.8231,1.4384,5.0968,3.9381333333333335,1.1586666666666663,4.0133,0.5793,0.7874,3.2608,2.4346,0.8262,3.5771,0.4131,1.097,0.9439,0.7641333333333333,0.1797666666666666,1.1549,0.0899,1.2235,0.5491,0.3908666666666667,0.1582333333333333,0.3291,0.0791,0.5993,1.6469,1.2644666666666666,0.3824333333333334,2.0262,0.1912,1.2303,0.4691,0.4581266666666667,0.0109733333333333,0.471,0.0055,1.0041,0.7828,0.7705466666666667,0.0122533333333333,0.8324,0.0061,1.0634,1.6758,1.1222666666666667,0.5535333333333332,2.6208,0.2768,1.5639,0.4773,0.4400866666666667,0.0372133333333333,0.4932,0.0186,1.0333,61,30.892833498880975,4.118028000865391,1.6713584627471665,0.6076399576340302,0.1722927010967715,0.8662506313671157,0.17220157401512162,1.771311508416482,0.8156866182498456,1.2565365296255142,0.653006428886395,0.6677539999498758,0.6486679548021412,1.2892783885026255,1.8352843460280426,15.2146,61.0,18083449.64,17981713.24,17501774.28,18653627.79,841211.77,11.2996,starter
Franz Wagner,1630532,ORL,SF,19.638,5.939,3.456,1.077,0.537,1.983,0.4725,0.8143,1.377,0.5067,3.456,0.537,1.077,1.377,raw_dbb2_flat_file,14.2003,9.959933333333334,4.240366666666667,21.7582,2.1202,1.5322,5.0968,3.8836,1.2132,6.5456,0.6066,1.2843,3.2608,2.1512666666666664,1.1095333333333337,4.0108,0.5548,1.23,0.9439,0.7268000000000001,0.2170999999999998,1.1855,0.1085,1.256,0.5491,0.4478,0.1013,0.5876,0.0506,1.0701,1.6469,1.2436666666666667,0.4032333333333333,2.1846,0.2016,1.3265,0.4691,0.4565933333333333,0.0125066666666666,0.4788,0.0063,1.0207,0.7828,0.7623666666666666,0.0204333333333334,0.8245,0.0102,1.0533,1.6758,0.9354666666666668,0.7403333333333333,1.7472,0.3702,1.0426,0.4773,0.4337466666666666,0.0435533333333333,0.5285,0.0218,1.1073,51,32.381614040835515,4.919273597172204,1.962231339209293,1.1611734291056466,1.6358330238101826,1.4762062200861765,0.4075547709082424,0.934977863747223,1.4863901169050557,0.3587885236725092,1.4188538577459366,1.6690628027511667,-0.024649173827532855,1.4816958142178722,2.1386654505582645,18.0992,51.0,18028075.35,17885725.45,17501774.28,18653627.79,797832.02,11.2737,starter
Jimmy Butler III,202710,GSW,SF,17.919,5.956,4.401,1.244,0.397,1.75,0.4943,0.8382,0.929,0.4524,4.401,0.397,1.244,0.929,raw_dbb2_flat_file,14.2003,9.445555555555556,4.754744444444444,20.2964,2.3774,1.4293,5.0968,3.606555555555556,1.490244444444444,6.7011,0.7451,1.3148,3.2608,2.3485555555555555,0.9122444444444446,4.8571,0.4561,1.4895,0.9439,0.7605555555555555,0.1833444444444444,1.3357,0.0917,1.4151,0.5491,0.4103888888888888,0.1387111111111111,0.4664,0.0694,0.8494,1.6469,1.1836111111111112,0.4632888888888888,1.9816,0.2316,1.2032,0.4691,0.4614777777777777,0.0076222222222222,0.4981,0.0038,1.0618,0.7828,0.7820055555555556,0.0007944444444444,0.8386,0.0004,1.0713,1.6758,1.1357222222222223,0.5400777777777777,1.199,0.27,0.7155,0.4773,0.3990277777777777,0.0782722222222222,0.4915,0.0391,1.0298,49,32.105645929914026,6.034543790316002,1.686759210992818,1.2562119805616088,2.3881342884245056,2.007650812843257,-0.2041584613762873,-0.09227323647953009,1.1516315769096332,0.9631159163539555,1.6768752958162256,0.9799634818819111,-0.16067609606095487,1.4478161603536643,2.93490252572154,18.4317,49.0,17552173.2,17501774.28,17117823.1,18077701.03,751113.82,11.0042,starter
