player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT
Daniss Jenkins,1642450,DET,PG,8.996,2.516,3.168,0.845,0.233,1.416,0.4217,0.8113,1.051,0.4149,3.168,0.233,0.845,1.051,raw_delquant_flat_file,14.2003,8.7513125,5.448987500000001,11.7205,2.7245,0.8254,5.0968,3.5715,1.5253,3.2786,0.7626,0.6433,3.2608,2.12,1.1408,3.7384,0.5704,1.1465,0.9439,0.7265625,0.21733749999999996,0.9537,0.1087,1.0104,0.5491,0.4360625,0.11303750000000001,0.2895,0.0565,0.5272,1.6469,1.1275,0.5194000000000001,1.6757,0.2597,1.0175,0.4691,0.45863750000000003,0.010462499999999986,0.4269,0.0052,0.91,0.7828,0.7500125,0.03278750000000008,0.8277,0.0164,1.0574,1.6758,0.86675,0.8090499999999999,1.4555,0.4045,0.8685,0.4773,0.41046875,0.06683125000000001,0.4483,0.0334,0.9392
Quinten Post,1642366,GSW,C,8.03,4.964,1.303,0.476,0.729,0.981,0.485,0.6966,0.891,0.3734,1.303,0.729,0.476,0.891,raw_delquant_flat_file,14.2003,9.445555555555556,4.754744444444444,10.4074,2.3774,0.7329,5.0968,3.606555555555556,1.490244444444444,5.7091,0.7451,1.1201,3.2608,2.3485555555555555,0.9122444444444446,1.7591,0.4561,0.5395,0.9439,0.7605555555555555,0.18334444444444442,0.5677,0.0917,0.6014,0.5491,0.41038888888888886,0.13871111111111117,0.7984,0.0694,1.454,1.6469,1.1836111111111112,0.46328888888888886,1.2126,0.2316,0.7363,0.4691,0.46147777777777776,0.007622222222222252,0.4888,0.0038,1.042,0.7828,0.7820055555555556,0.000794444444444431,0.697,0.0004,0.8904,1.6758,1.1357222222222223,0.5400777777777777,1.161,0.27,0.6928,0.4773,0.39902777777777776,0.07827222222222224,0.4125,0.0391,0.8642
Jordan Clarkson,203903,NYK,PG,10.522,2.451,2.726,0.647,0.17,1.445,0.4242,0.8208,1.281,0.3816,2.726,0.17,0.647,1.281,raw_delquant_flat_file,14.2003,9.263352941176471,4.936947058823529,12.9905,2.4685,0.9148,5.0968,3.6023529411764708,1.4944470588235292,3.1982,0.7472,0.6275,3.2608,2.2386470588235294,1.0221529411764707,3.2371,0.5111,0.9927,0.9439,0.686235294117647,0.2576647058823529,0.7758,0.1288,0.8219,0.5491,0.3651764705882353,0.1839235294117647,0.262,0.092,0.4771,1.6469,1.1476470588235292,0.4992529411764708,1.6946,0.2496,1.029,0.4691,0.46367058823529417,0.005429411764705849,0.4269,0.0027,0.91,0.7828,0.7486411764705883,0.0341588235294118,0.8379,0.0171,1.0704,1.6758,1.0059411764705881,0.6698588235294118,1.6159,0.3349,0.9643,0.4773,0.4239882352941176,0.05331176470588239,0.4083,0.0267,0.8554
Noah Clowney,1641730,BKN,PF,9.228,4.107,1.24,0.635,0.59,1.136,0.425,0.7693,1.233,0.4089,1.24,0.59,0.635,1.233,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,11.9232,2.6952,0.8396,5.0968,3.629055555555555,1.467744444444445,4.8409,0.7339,0.9498,3.2608,1.9996111111111112,1.261188888888889,1.8706,0.6306,0.5737,0.9439,0.7076666666666667,0.2362333333333333,0.7531,0.1181,0.7979,0.5491,0.4147222222222222,0.13437777777777782,0.6572,0.0672,1.1969,1.6469,1.1893333333333334,0.4575666666666667,1.3648,0.2288,0.8287,0.4691,0.4530777777777778,0.016022222222222215,0.433,0.008,0.923,0.7828,0.7681388888888888,0.014661111111111236,0.7766,0.0073,0.9921,1.6758,1.0036111111111112,0.6721888888888887,1.5691,0.3361,0.9363,0.4773,0.41187222222222225,0.06542777777777775,0.4416,0.0327,0.9252
Malachi Smith,1641869,BKN,PG,8.921,2.85,2.784,0.81,0.265,1.207,0.4456,0.8154,1.218,0.4127,2.784,0.265,0.81,1.218,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,11.6162,2.6952,0.818,5.0968,3.629055555555555,1.467744444444445,3.5839,0.7339,0.7032,3.2608,1.9996111111111112,1.261188888888889,3.4146,0.6306,1.0472,0.9439,0.7076666666666667,0.2362333333333333,0.9281,0.1181,0.9833,0.5491,0.4147222222222222,0.13437777777777782,0.3322,0.0672,0.605,1.6469,1.1893333333333334,0.4575666666666667,1.4358,0.2288,0.8718,0.4691,0.4530777777777778,0.016022222222222215,0.4536,0.008,0.967,0.7828,0.7681388888888888,0.014661111111111236,0.8227,0.0073,1.051,1.6758,1.0036111111111112,0.6721888888888887,1.5541,0.3361,0.9274,0.4773,0.41187222222222225,0.06542777777777775,0.4454,0.0327,0.9332
Chaney Johnson,1643052,BKN,SG,8.829,3.165,2.459,0.825,0.323,1.254,0.4562,0.7943,1.017,0.4266,2.459,0.323,0.825,1.017,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,11.5242,2.6952,0.8115,5.0968,3.629055555555555,1.467744444444445,3.8989,0.7339,0.765,3.2608,1.9996111111111112,1.261188888888889,3.0896,0.6306,0.9475,0.9439,0.7076666666666667,0.2362333333333333,0.9431,0.1181,0.9992,0.5491,0.4147222222222222,0.13437777777777782,0.3902,0.0672,0.7106,1.6469,1.1893333333333334,0.4575666666666667,1.4828,0.2288,0.9004,0.4691,0.4530777777777778,0.016022222222222215,0.4642,0.008,0.9896,0.7828,0.7681388888888888,0.014661111111111236,0.8016,0.0073,1.024,1.6758,1.0036111111111112,0.6721888888888887,1.3531,0.3361,0.8074,0.4773,0.41187222222222225,0.06542777777777775,0.4593,0.0327,0.9623
Ziaire Williams,1630533,BKN,SF,9.179,3.739,1.253,0.922,0.42,1.069,0.4361,0.7926,1.158,0.3971,1.253,0.42,0.922,1.158,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,11.8742,2.6952,0.8362,5.0968,3.629055555555555,1.467744444444445,4.4729,0.7339,0.8776,3.2608,1.9996111111111112,1.261188888888889,1.8836,0.6306,0.5776,0.9439,0.7076666666666667,0.2362333333333333,1.0401,0.1181,1.1019,0.5491,0.4147222222222222,0.13437777777777782,0.4872,0.0672,0.8873,1.6469,1.1893333333333334,0.4575666666666667,1.2978,0.2288,0.788,0.4691,0.4530777777777778,0.016022222222222215,0.4441,0.008,0.9467,0.7828,0.7681388888888888,0.014661111111111236,0.7999,0.0073,1.0218,1.6758,1.0036111111111112,0.6721888888888887,1.4941,0.3361,0.8916,0.4773,0.41187222222222225,0.06542777777777775,0.4298,0.0327,0.9005
Jose Alvarado,1630631,NYK,PG,8.453,2.491,3.123,0.978,0.193,1.17,0.4162,0.7883,1.424,0.4089,3.123,0.193,0.978,1.424,raw_delquant_flat_file,14.2003,9.263352941176471,4.936947058823529,10.9215,2.4685,0.7691,5.0968,3.6023529411764708,1.4944470588235292,3.2382,0.7472,0.6353,3.2608,2.2386470588235294,1.0221529411764707,3.6341,0.5111,1.1145,0.9439,0.686235294117647,0.2576647058823529,1.1068,0.1288,1.1726,0.5491,0.3651764705882353,0.1839235294117647,0.285,0.092,0.519,1.6469,1.1476470588235292,0.4992529411764708,1.4196,0.2496,0.862,0.4691,0.46367058823529417,0.005429411764705849,0.4189,0.0027,0.893,0.7828,0.7486411764705883,0.0341588235294118,0.8054,0.0171,1.0289,1.6758,1.0059411764705881,0.6698588235294118,1.7589,0.3349,1.0496,0.4773,0.4239882352941176,0.05331176470588239,0.4356,0.0267,0.9126
Bruce Brown,1628971,DEN,SG,8.645,3.4,2.346,0.889,0.226,1.131,0.448,0.7999,0.871,0.4089,2.346,0.226,0.889,0.871,raw_delquant_flat_file,14.2003,9.484444444444444,4.715855555555557,11.0029,2.3579,0.7748,5.0968,3.5435,1.5533000000000001,4.1767,0.7767,0.8195,3.2608,2.3794444444444443,0.8813555555555559,2.7867,0.4407,0.8546,0.9439,0.6557777777777778,0.28812222222222217,1.0331,0.1441,1.0945,0.5491,0.35344444444444445,0.19565555555555558,0.3238,0.0978,0.5897,1.6469,1.0929444444444443,0.5539555555555558,1.408,0.277,0.8549,0.4691,0.4566777777777778,0.012422222222222223,0.4542,0.0062,0.9682,0.7828,0.7742055555555556,0.00859444444444446,0.8042,0.0043,1.0273,1.6758,1.0026111111111111,0.6731888888888888,1.2076,0.3366,0.7206,0.4773,0.41878333333333334,0.05851666666666666,0.4382,0.0293,0.9181
Kris Dunn,1627739,LAC,PG,7.072,2.902,3.083,1.229,0.243,1.172,0.4457,0.777,0.952,0.3891,3.083,0.243,1.229,0.952,raw_delquant_flat_file,14.2003,9.250625,4.949675000000001,9.5468,2.4748,0.6723,5.0968,3.37875,1.7180499999999999,3.761,0.859,0.7379,3.2608,2.192375,1.068425,3.6172,0.5342,1.1093,0.9439,0.7555000000000001,0.1883999999999999,1.3232,0.0942,1.4018,0.5491,0.41118750000000004,0.1379125,0.312,0.069,0.5682,1.6469,1.1773125,0.46958750000000005,1.4068,0.2348,0.8542,0.4691,0.45813125,0.010968750000000027,0.4512,0.0055,0.9618,0.7828,0.77625,0.006550000000000056,0.7803,0.0033,0.9968,1.6758,1.0209375,0.6548624999999999,1.2794,0.3274,0.7635,0.4773,0.4134875,0.0638125,0.421,0.0319,0.882
Jock Landale,1629111,ATL,C,7.74,5.186,1.282,0.483,0.644,0.892,0.5235,0.6714,0.479,0.3631,1.282,0.644,0.483,0.479,raw_delquant_flat_file,14.2003,9.143944444444445,5.056355555555555,10.2682,2.5282,0.7231,5.0968,3.657666666666666,1.4391333333333338,5.9056,0.7196,1.1587,3.2608,2.035888888888889,1.224911111111111,1.8945,0.6125,0.581,0.9439,0.709111111111111,0.23478888888888894,0.6004,0.1174,0.6361,0.5491,0.4205,0.12860000000000005,0.7083,0.0643,1.2899,1.6469,1.1113888888888888,0.5355111111111113,1.1598,0.2678,0.7042,0.4691,0.4601722222222222,0.008927777777777812,0.528,0.0045,1.1256,0.7828,0.7444944444444445,0.03830555555555559,0.6906,0.0192,0.8822,1.6758,1.0002222222222223,0.6755777777777776,0.8168,0.3378,0.4874,0.4773,0.4212388888888889,0.05606111111111112,0.3911,0.028,0.8194
Jamir Watkins,1642364,WAS,SF,8.127,4.184,1.354,0.853,0.503,0.935,0.461,0.7125,0.878,0.3971,1.354,0.503,0.853,0.878,raw_delquant_flat_file,14.2003,10.083470588235295,4.116829411764705,10.1854,2.0584,0.7173,5.0968,3.858882352941176,1.2379176470588238,4.803,0.619,0.9424,3.2608,2.2964117647058826,0.9643882352941175,1.8362,0.4822,0.5631,0.9439,0.7468823529411764,0.19701764705882352,0.9515,0.0985,1.0081,0.5491,0.4805294117647059,0.0685705882352941,0.5373,0.0343,0.9785,1.6469,1.3768235294117646,0.2700764705882355,1.07,0.135,0.6497,0.4691,0.4529117647058824,0.016188235294117614,0.4691,0.0081,1.0,0.7828,0.7613705882352941,0.02142941176470592,0.7232,0.0107,0.9239,1.6758,1.0793529411764706,0.5964470588235293,1.1762,0.2982,0.7019,0.4773,0.42597058823529416,0.051329411764705846,0.4228,0.0257,0.8858
Nique Clifford,1642363,SAC,PG,8.66,3.198,2.473,0.853,0.285,1.39,0.4264,0.76,1.059,0.4149,2.473,0.285,0.853,1.059,raw_delquant_flat_file,14.2003,11.1313125,3.0689875000000004,10.1945,1.5345,0.7179,5.0968,4.452625,0.6441749999999997,3.5201,0.3221,0.6906,3.2608,2.650875,0.609925,2.778,0.305,0.8519,0.9439,0.7828125,0.16108749999999994,0.9335,0.0805,0.989,0.5491,0.4605,0.08860000000000001,0.3293,0.0443,0.5997,1.6469,1.4098125,0.23708750000000012,1.5085,0.1185,0.916,0.4691,0.4689375,0.00016250000000000986,0.4265,0.0001,0.9092,0.7828,0.76156875,0.021231250000000035,0.7706,0.0106,0.9844,1.6758,1.0809374999999999,0.5948625000000001,1.3564,0.2974,0.8094,0.4773,0.41033125,0.06696875000000002,0.4484,0.0335,0.9395
Alex Caruso,1627936,OKC,PG,7.471,2.769,2.476,1.185,0.385,0.991,0.4331,0.8005,1.124,0.3891,2.476,0.385,1.185,1.124,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,9.495,2.024,0.6686,5.0968,3.7781875,1.3186125,3.4283,0.6593,0.6726,3.2608,2.4305,0.8303000000000003,2.8912,0.4152,0.8867,0.9439,0.8349375,0.10896249999999996,1.2395,0.0545,1.3132,0.5491,0.4696875,0.07941250000000005,0.4247,0.0397,0.7734,1.6469,1.19125,0.4556500000000001,1.2188,0.2278,0.7401,0.4691,0.4647125,0.004387500000000044,0.4353,0.0022,0.9279,0.7828,0.774775,0.00802500000000006,0.8045,0.004,1.0277,1.6758,1.0983749999999999,0.5774250000000001,1.4127,0.2887,0.843,0.4773,0.421575,0.055725000000000025,0.417,0.0279,0.8737
Blake Hinson,1642396,UTA,SF,9.221,3.915,1.347,0.639,0.412,0.879,0.4813,0.7299,1.222,0.3915,1.347,0.412,0.639,1.222,raw_delquant_flat_file,14.2003,11.249888888888888,2.950411111111112,10.6962,1.4752,0.7532,5.0968,4.457277777777778,0.6395222222222223,4.2348,0.3198,0.8309,3.2608,2.645388888888889,0.6154111111111114,1.6547,0.3077,0.5075,0.9439,0.8517222222222222,0.0921777777777778,0.6851,0.0461,0.7258,0.5491,0.4432222222222222,0.10587777777777785,0.4649,0.0529,0.8467,1.6469,1.4776666666666667,0.16923333333333335,0.9636,0.0846,0.5851,0.4691,0.45565000000000005,0.013449999999999962,0.488,0.0067,1.0403,0.7828,0.7633666666666667,0.019433333333333302,0.7396,0.0097,0.9448,1.6758,1.2035,0.47229999999999994,1.4581,0.2361,0.8701,0.4773,0.4321166666666667,0.0451833333333333,0.4141,0.0226,0.8676
Daeqwon Plowden,1631342,SAC,SG,9.708,2.816,2.093,0.792,0.211,1.045,0.4338,0.829,1.504,0.4181,2.093,0.211,0.792,1.504,raw_delquant_flat_file,14.2003,11.1313125,3.0689875000000004,11.2425,1.5345,0.7917,5.0968,4.452625,0.6441749999999997,3.1381,0.3221,0.6157,3.2608,2.650875,0.609925,2.398,0.305,0.7354,0.9439,0.7828125,0.16108749999999994,0.8725,0.0805,0.9244,0.5491,0.4605,0.08860000000000001,0.2553,0.0443,0.4649,1.6469,1.4098125,0.23708750000000012,1.1635,0.1185,0.7065,0.4691,0.4689375,0.00016250000000000986,0.4339,0.0001,0.925,0.7828,0.76156875,0.021231250000000035,0.8396,0.0106,1.0726,1.6758,1.0809374999999999,0.5948625000000001,1.8014,0.2974,1.0749,0.4773,0.41033125,0.06696875000000002,0.4516,0.0335,0.9462
Tim Hardaway Jr.,203501,DEN,SG,10.826,2.518,1.925,0.607,0.137,0.821,0.424,0.8206,1.964,0.3811,1.925,0.137,0.607,1.964,raw_delquant_flat_file,14.2003,9.484444444444444,4.715855555555557,13.1839,2.3579,0.9284,5.0968,3.5435,1.5533000000000001,3.2946,0.7766,0.6464,3.2608,2.3794444444444443,0.8813555555555559,2.3657,0.4407,0.7255,0.9439,0.6557777777777778,0.28812222222222217,0.7511,0.1441,0.7957,0.5491,0.35344444444444445,0.19565555555555558,0.2348,0.0978,0.4276,1.6469,1.0929444444444443,0.5539555555555558,1.098,0.277,0.6667,0.4691,0.4566777777777778,0.012422222222222223,0.4302,0.0062,0.9171,0.7828,0.7742055555555556,0.00859444444444446,0.8249,0.0043,1.0538,1.6758,1.0026111111111111,0.6731888888888888,2.3006,0.3366,1.3728,0.4773,0.41878333333333334,0.05851666666666666,0.4104,0.0293,0.8598
Jaxson Hayes,1629637,LAL,PF,7.289,4.971,0.969,0.521,0.893,0.83,0.6284,0.6451,0.096,0.3622,0.969,0.893,0.521,0.096,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,9.6067,2.3177,0.6765,5.0968,3.6745882352941175,1.4222117647058825,5.6821,0.7111,1.1148,3.2608,2.2321764705882354,1.0286235294117647,1.4833,0.5143,0.4549,0.9439,0.6849411764705883,0.2589588235294117,0.6505,0.1295,0.6892,0.5491,0.36511764705882355,0.18398235294117649,0.985,0.092,1.7938,1.6469,1.2188823529411765,0.4280176470588235,1.044,0.214,0.6339,0.4691,0.46496470588235295,0.00413529411764707,0.6305,0.0021,1.3441,0.7828,0.744035294117647,0.038764705882353034,0.6645,0.0194,0.8489,1.6758,0.9627058823529412,0.7130941176470588,0.4525,0.3565,0.27,0.4773,0.43051764705882356,0.04678235294117644,0.3856,0.0234,0.8079
Harrison Barnes,203084,SAS,SF,9.761,3.464,1.662,0.608,0.238,0.834,0.4674,0.7975,1.434,0.3723,1.662,0.238,0.608,1.434,raw_delquant_flat_file,14.2003,8.8863125,5.3139875,12.418,2.657,0.8745,5.0968,3.6095625,1.4872375,4.2076,0.7436,0.8255,3.2608,2.0776875,1.1831125,2.2536,0.5916,0.6911,0.9439,0.64025,0.30365,0.7598,0.1518,0.805,0.5491,0.438375,0.11072500000000002,0.2934,0.0554,0.5343,1.6469,1.095,0.5519000000000001,1.11,0.276,0.674,0.4691,0.4674875,0.0016125000000000167,0.4682,0.0008,0.9981,0.7828,0.7385375,0.04426250000000009,0.8196,0.0221,1.047,1.6758,0.9138124999999999,0.7619875,1.815,0.381,1.0831,0.4773,0.421575,0.055725000000000025,0.4002,0.0279,0.8385
Nikola Jović,1631107,MIA,SF,8.453,4.005,1.853,0.658,0.422,1.168,0.4357,0.7254,1.023,0.408,1.853,0.422,0.658,1.023,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,10.276,1.823,0.7236,5.0968,3.9381333333333335,1.1586666666666665,4.5843,0.5793,0.8994,3.2608,2.4346,0.8262,2.2661,0.4131,0.695,0.9439,0.7641333333333333,0.17976666666666663,0.7479,0.0899,0.7924,0.5491,0.3908666666666667,0.15823333333333334,0.5011,0.0791,0.9126,1.6469,1.2644666666666666,0.3824333333333334,1.3592,0.1912,0.8253,0.4691,0.4581266666666667,0.010973333333333335,0.4412,0.0055,0.9405,0.7828,0.7705466666666667,0.012253333333333338,0.7315,0.0061,0.9345,1.6758,1.1222666666666667,0.5535333333333332,1.2998,0.2768,0.7756,0.4773,0.4400866666666667,0.03721333333333332,0.4266,0.0186,0.8938
Kyle Anderson,203937,MIN,SG,6.875,3.756,2.494,0.802,0.5,0.942,0.4764,0.7334,0.446,0.3744,2.494,0.5,0.802,0.446,raw_delquant_flat_file,14.2003,9.3915,4.8088,9.2794,2.4044,0.6535,5.0968,3.598375,1.4984250000000001,4.5052,0.7492,0.8839,3.2608,2.197875,1.0629250000000003,3.0255,0.5315,0.9278,0.9439,0.7104375,0.2334624999999999,0.9187,0.1167,0.9733,0.5491,0.429875,0.11922500000000003,0.5596,0.0596,1.0191,1.6469,1.16025,0.48665,1.1853,0.2433,0.7197,0.4691,0.4592625,0.009837499999999999,0.4813,0.0049,1.026,0.7828,0.7549875,0.027812500000000018,0.7473,0.0139,0.9546,1.6758,1.0204374999999999,0.6553625000000001,0.7737,0.3277,0.4617,0.4773,0.42216875,0.05513125000000002,0.402,0.0276,0.8422
Aaron Wiggins,1630598,OKC,PG,9.341,2.934,1.97,0.825,0.281,1.098,0.4534,0.79,1.288,0.4181,1.97,0.281,0.825,1.288,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,11.365,2.024,0.8003,5.0968,3.7781875,1.3186125,3.5933,0.6593,0.705,3.2608,2.4305,0.8303000000000003,2.3852,0.4152,0.7315,0.9439,0.8349375,0.10896249999999996,0.8795,0.0545,0.9318,0.5491,0.4696875,0.07941250000000005,0.3207,0.0397,0.584,1.6469,1.19125,0.4556500000000001,1.3258,0.2278,0.805,0.4691,0.4647125,0.004387500000000044,0.4556,0.0022,0.9712,0.7828,0.774775,0.00802500000000006,0.794,0.004,1.0143,1.6758,1.0983749999999999,0.5774250000000001,1.5767,0.2887,0.9409,0.4773,0.421575,0.055725000000000025,0.446,0.0279,0.9344
Jarace Walker,1641716,IND,SF,8.398,4.113,1.647,0.705,0.424,1.207,0.444,0.7303,1.048,0.408,1.647,0.424,0.705,1.048,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,10.8484,2.4504,0.764,5.0968,3.769944444444444,1.326855555555556,4.7764,0.6634,0.9371,3.2608,2.2429444444444444,1.0178555555555557,2.1559,0.5089,0.6612,0.9439,0.6926111111111112,0.2512888888888888,0.8306,0.1256,0.88,0.5491,0.4008333333333333,0.1482666666666667,0.4981,0.0741,0.9071,1.6469,1.1437777777777778,0.5031222222222222,1.4586,0.2516,0.8857,0.4691,0.4635222222222223,0.005577777777777737,0.4468,0.0028,0.9525,0.7828,0.7666499999999999,0.01615000000000011,0.7384,0.0081,0.9433,1.6758,0.973388888888889,0.702411111111111,1.3992,0.3512,0.8349,0.4773,0.41789444444444446,0.059405555555555545,0.4377,0.0297,0.917
Cole Anthony,1630175,MIL,PG,8.585,2.784,2.901,0.714,0.323,1.488,0.4287,0.7821,0.983,0.4158,2.901,0.323,0.714,0.983,raw_delquant_flat_file,14.2003,9.940999999999999,4.259300000000001,10.7147,2.1297,0.7545,5.0968,3.714555555555555,1.3822444444444448,3.4751,0.6911,0.6818,3.2608,2.2494444444444444,1.0113555555555558,3.4067,0.5057,1.0447,0.9439,0.7022222222222223,0.24167777777777766,0.8348,0.1208,0.8844,0.5491,0.381,0.16810000000000003,0.4071,0.0841,0.7414,1.6469,1.2697222222222222,0.37717777777777783,1.6766,0.1886,1.018,0.4691,0.4623055555555556,0.006794444444444436,0.4321,0.0034,0.9211,0.7828,0.7495888888888889,0.03321111111111119,0.7987,0.0166,1.0203,1.6758,1.103,0.5728,1.2694,0.2864,0.7575,0.4773,0.41657777777777777,0.06072222222222223,0.4462,0.0304,0.9348
Brandon Williams,1630314,DAL,PG,9.332,2.367,2.737,0.748,0.224,1.326,0.4542,0.793,0.806,0.4127,2.737,0.224,0.748,0.806,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,11.6966,2.3646,0.8237,5.0968,3.9284,1.1684,2.9512,0.5842,0.579,3.2608,2.088,1.1728,3.3234,0.5864,1.0192,0.9439,0.6827500000000001,0.2611499999999999,0.8786,0.1306,0.9308,0.5491,0.4574,0.09170000000000006,0.2699,0.0459,0.4915,1.6469,1.1912,0.4557,1.5539,0.2279,0.9435,0.4691,0.463675,0.005425000000000013,0.4569,0.0027,0.974,0.7828,0.755695,0.027105000000000046,0.8066,0.0136,1.0304,1.6758,0.893,0.7827999999999999,1.1974,0.3914,0.7145,0.4773,0.41499499999999995,0.062305000000000055,0.4439,0.0312,0.93
Jaylon Tyson,1642281,CLE,SG,9.102,3.323,2.058,0.694,0.263,1.185,0.4599,0.7685,1.228,0.4266,2.058,0.263,0.694,1.228,raw_delquant_flat_file,14.2003,9.614411764705881,4.585888235294119,11.3949,2.2929,0.8024,5.0968,3.805411764705883,1.291388235294117,3.9687,0.6457,0.7787,3.2608,2.4610588235294117,0.7997411764705884,2.4579,0.3999,0.7538,0.9439,0.7529411764705882,0.19095882352941174,0.7895,0.0955,0.8364,0.5491,0.4275294117647059,0.12157058823529415,0.3238,0.0608,0.5897,1.6469,1.1886470588235294,0.45825294117647064,1.4141,0.2291,0.8586,0.4691,0.4603,0.00880000000000003,0.4643,0.0044,0.9898,0.7828,0.773,0.009800000000000031,0.7734,0.0049,0.988,1.6758,1.1414705882352942,0.5343294117647057,1.4952,0.2672,0.8922,0.4773,0.4022529411764706,0.07504705882352941,0.4641,0.0375,0.9723
Jaylin Williams,1631119,OKC,SF,6.963,4.755,1.857,0.544,0.555,0.907,0.4457,0.7475,1.043,0.3889,1.857,0.555,0.544,1.043,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,8.987,2.024,0.6329,5.0968,3.7781875,1.3186125,5.4143,0.6593,1.0623,3.2608,2.4305,0.8303000000000003,2.2722,0.4152,0.6968,0.9439,0.8349375,0.10896249999999996,0.5985,0.0545,0.6341,0.5491,0.4696875,0.07941250000000005,0.5947,0.0397,1.083,1.6469,1.19125,0.4556500000000001,1.1348,0.2278,0.6891,0.4691,0.4647125,0.004387500000000044,0.4479,0.0022,0.9548,0.7828,0.774775,0.00802500000000006,0.7515,0.004,0.96,1.6758,1.0983749999999999,0.5774250000000001,1.3317,0.2887,0.7947,0.4773,0.421575,0.055725000000000025,0.4168,0.0279,0.8732
Jay Huff,1630643,IND,C,7.36,4.242,1.022,0.423,1.138,0.827,0.5129,0.73,0.759,0.3433,1.022,1.138,0.423,0.759,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,9.8104,2.4504,0.6909,5.0968,3.769944444444444,1.326855555555556,4.9054,0.6634,0.9624,3.2608,2.2429444444444444,1.0178555555555557,1.5309,0.5089,0.4695,0.9439,0.6926111111111112,0.2512888888888888,0.5486,0.1256,0.5812,0.5491,0.4008333333333333,0.1482666666666667,1.2121,0.0741,2.2074,1.6469,1.1437777777777778,0.5031222222222222,1.0786,0.2516,0.6549,0.4691,0.4635222222222223,0.005577777777777737,0.5157,0.0028,1.0993,0.7828,0.7666499999999999,0.01615000000000011,0.7381,0.0081,0.9429,1.6758,0.973388888888889,0.702411111111111,1.1102,0.3512,0.6625,0.4773,0.41789444444444446,0.059405555555555545,0.373,0.0297,0.7815
Cam Spencer,1642285,MEM,PG,8.648,2.317,3.256,0.689,0.175,1.063,0.4456,0.87,1.324,0.4127,3.256,0.175,0.689,1.324,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,11.0363,2.3883,0.7772,5.0968,3.582263157894737,1.514536842105263,3.0743,0.7573,0.6032,3.2608,2.3693684210526316,0.8914315789473686,3.7017,0.4457,1.1352,0.9439,0.7777894736842105,0.1661105263157895,0.7721,0.0831,0.818,0.5491,0.3871578947368421,0.16194210526315794,0.256,0.081,0.4662,1.6469,1.2790526315789474,0.3678473684210526,1.2469,0.1839,0.7571,0.4691,0.452621052631579,0.016478947368421037,0.4538,0.0082,0.9674,0.7828,0.7797315789473684,0.003068421052631609,0.8715,0.0015,1.1133,1.6758,1.0590526315789475,0.6167473684210525,1.6324,0.3084,0.9741,0.4773,0.410321052631579,0.06697894736842103,0.4462,0.0335,0.9348
